,Age,Attrition,Department,EducationField,Gender,EmployeeCount,YearsAtCompany,JobRole,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
289,42,Yes,Research & Development,Life Sciences,Female,1,2,Sales Executive,3.0,3.0,3.0,3,4
290,43,No,Research & Development,Life Sciences,Male,1,2,Laboratory Technician,4.0,4.0,3.0,3,3
291,34,No,Research & Development,Technical Degree,Male,1,5,Healthcare Representative,2.0,3.0,3.0,4,3
292,23,No,Sales,Marketing,Male,1,4,Sales Executive,2.0,1.0,4.0,3,3
293,39,No,Sales,Marketing,Female,1,8,Healthcare Representative,3.0,2.0,1.0,2,3
294,56,No,Research & Development,Medical,Male,1,10,Manager,3.0,4.0,2.0,3,3
295,40,No,Sales,Marketing,Male,1,4,Research Scientist,4.0,4.0,2.0,3,3
296,27,No,Research & Development,Life Sciences,Female,1,7,Laboratory Technician,4.0,1.0,1.0,3,3
297,29,No,Sales,Marketing,Female,1,2,Manager,4.0,2.0,3.0,2,3
298,53,No,Research & Development,Life Sciences,Female,1,2,Laboratory Technician,4.0,4.0,3.0,3,3
299,35,No,Research & Development,Medical,Male,1,1,Healthcare Representative,4.0,1.0,4.0,3,3
300,32,No,Sales,Life Sciences,Male,1,10,Sales Executive,0.0,4.0,3.0,1,3
301,38,No,Sales,Medical,Male,1,1,Laboratory Technician,4.0,3.0,1.0,3,3
302,34,No,Research & Development,Medical,Female,1,0,Laboratory Technician,2.0,1.0,3.0,2,3
303,52,No,Sales,Technical Degree,Male,1,34,Manager,3.0,1.0,4.0,3,3
304,33,Yes,Research & Development,Medical,Male,1,10,Laboratory Technician,4.0,4.0,2.0,3,3
305,25,No,Research & Development,Life Sciences,Male,1,6,Research Scientist,3.0,4.0,2.0,3,3
306,45,No,Sales,Life Sciences,Male,1,8,Healthcare Representative,2.0,3.0,3.0,3,3
307,23,No,Research & Development,Life Sciences,Female,1,2,Research Scientist,1.0,3.0,3.0,1,3
308,47,Yes,Research & Development,Life Sciences,Male,1,5,Research Director,2.0,3.0,3.0,3,3
309,34,No,Research & Development,Technical Degree,Male,1,6,Research Scientist,4.0,4.0,3.0,3,3
310,55,Yes,Human Resources,Human Resources,Male,1,5,Laboratory Technician,4.0,1.0,3.0,3,3
311,36,No,Research & Development,Life Sciences,Male,1,10,Sales Executive,1.0,1.0,3.0,1,3
312,52,No,Research & Development,Life Sciences,Male,1,4,Sales Executive,4.0,4.0,3.0,3,3
313,26,No,Research & Development,Life Sciences,Male,1,2,Manufacturing Director,1.0,0.0,3.0,3,3
314,29,No,Research & Development,Medical,Male,1,8,Manufacturing Director,2.0,3.0,2.0,3,3
315,26,Yes,Research & Development,Life Sciences,Male,1,4,Laboratory Technician,4.0,1.0,2.0,3,3
316,34,No,Research & Development,Technical Degree,Male,1,4,Manufacturing Director,2.0,4.0,3.0,3,3
317,54,No,Research & Development,Medical,Female,1,5,Laboratory Technician,4.0,1.0,3.0,3,3
318,27,No,Research & Development,Life Sciences,Female,1,4,Research Scientist,3.0,4.0,3.0,3,3
319,37,No,Sales,Technical Degree,Male,1,5,Manufacturing Director,4.0,1.0,2.0,3,3
320,38,No,Sales,Life Sciences,Female,1,15,Research Scientist,1.0,1.0,3.0,3,3
321,34,No,Sales,Marketing,Male,1,6,Sales Representative,3.0,1.0,3.0,3,3
322,35,No,Research & Development,Medical,Male,1,3,Manager,1.0,4.0,2.0,2,3
323,30,No,Research & Development,Medical,Male,1,2,Laboratory Technician,4.0,3.0,3.0,3,3
324,40,No,Research & Development,Medical,Male,1,8,Manufacturing Director,3.0,2.0,3.0,4,3
325,34,No,Research & Development,Life Sciences,Male,1,3,Healthcare Representative,3.0,1.0,3.0,3,4
326,42,No,Research & Development,Medical,Male,1,24,Manufacturing Director,2.0,4.0,2.0,4,3
327,23,Yes,Sales,Medical,Female,1,0,Manufacturing Director,3.0,1.0,3.0,2,3
328,24,No,Sales,Marketing,Female,1,1,Manufacturing Director,3.0,2.0,3.0,3,3
329,52,No,Research & Development,Life Sciences,Male,1,5,Manufacturing Director,4.0,3.0,3.0,2,3
330,50,No,Research & Development,Life Sciences,Male,1,4,Sales Executive,3.0,3.0,3.0,1,3
331,29,Yes,Sales,Marketing,Female,1,1,Research Scientist,2.0,1.0,3.0,4,3
332,33,No,Research & Development,Life Sciences,Male,1,13,Manufacturing Director,3.0,3.0,4.0,3,3
333,33,Yes,Research & Development,Life Sciences,Male,1,3,Human Resources,1.0,1.0,3.0,2,3
334,47,No,Research & Development,Other,Male,1,26,Manager,3.0,4.0,2.0,4,3
335,36,No,Sales,Medical,Female,1,9,Sales Executive,3.0,2.0,3.0,3,4
336,29,No,Research & Development,Other,Male,1,10,Research Scientist,3.0,3.0,3.0,2,3
337,58,Yes,Research & Development,Other,Female,1,31,Research Scientist,4.0,2.0,3.0,3,3
338,35,No,Sales,Marketing,Female,1,2,Research Scientist,4.0,3.0,3.0,4,3
339,42,No,Sales,Marketing,Male,1,4,Laboratory Technician,4.0,4.0,3.0,3,3
340,28,Yes,Research & Development,Medical,Female,1,2,Sales Executive,3.0,3.0,2.0,2,3
341,36,No,Research & Development,Life Sciences,Male,1,5,Healthcare Representative,3.0,2.0,3.0,3,3
342,32,No,Research & Development,Medical,Male,1,14,Manufacturing Director,3.0,3.0,3.0,2,3
343,40,No,Sales,Marketing,Male,1,1,Manufacturing Director,1.0,3.0,3.0,3,3
344,30,No,Research & Development,Technical Degree,Male,1,0,Research Director,3.0,4.0,2.0,3,3
345,45,No,Research & Development,Life Sciences,Male,1,1,Research Director,2.0,3.0,3.0,3,3
346,42,No,Research & Development,Medical,Male,1,9,Sales Representative,2.0,2.0,2.0,3,3
347,38,No,Sales,Medical,Male,1,4,Research Scientist,1.0,1.0,2.0,3,3
348,34,No,Research & Development,Life Sciences,Male,1,5,Laboratory Technician,3.0,4.0,3.0,3,3
349,49,Yes,Sales,Life Sciences,Female,1,9,Healthcare Representative,3.0,4.0,4.0,4,3
350,55,Yes,Human Resources,Technical Degree,Male,1,9,Manufacturing Director,3.0,4.0,2.0,4,3
351,43,No,Research & Development,Medical,Male,1,4,Healthcare Representative,2.0,1.0,3.0,2,3
352,27,No,Sales,Medical,Male,1,9,Manager,3.0,4.0,3.0,2,4
353,35,No,Research & Development,Medical,Male,1,8,Research Director,3.0,3.0,4.0,3,3
354,28,No,Sales,Technical Degree,Female,1,8,Sales Executive,2.0,2.0,3.0,2,3
355,34,No,Sales,Life Sciences,Male,1,3,Research Scientist,3.0,4.0,1.0,3,3
356,26,Yes,Research & Development,Other,Female,1,8,Sales Executive,3.0,3.0,3.0,3,4
357,27,No,Sales,Technical Degree,Female,1,0,Sales Executive,4.0,4.0,2.0,3,3
358,51,No,Sales,Medical,Male,1,20,Research Scientist,1.0,3.0,2.0,3,3
359,44,No,Sales,Medical,Female,1,5,Sales Executive,4.0,2.0,2.0,3,3
360,25,No,Research & Development,Medical,Male,1,4,Laboratory Technician,1.0,1.0,2.0,4,3
361,33,No,Research & Development,Life Sciences,Male,1,9,Laboratory Technician,1.0,1.0,3.0,2,3
362,35,No,Sales,Medical,Female,1,6,Manager,3.0,1.0,2.0,2,4
363,36,No,Sales,Marketing,Male,1,18,Manager,2.0,4.0,2.0,3,3
364,32,No,Research & Development,Medical,Female,1,5,Sales Executive,2.0,4.0,2.0,3,4
365,30,No,Research & Development,Medical,Male,1,5,Sales Representative,2.0,4.0,2.0,3,3
366,53,No,Sales,Marketing,Male,1,5,Sales Executive,1.0,4.0,3.0,4,3
367,45,No,Research & Development,Technical Degree,Male,1,5,Healthcare Representative,4.0,1.0,3.0,3,3
368,32,No,Sales,Marketing,Female,1,5,Human Resources,3.0,3.0,2.0,1,3
369,52,No,Research & Development,Life Sciences,Male,1,9,Laboratory Technician,3.0,4.0,3.0,3,3
370,37,No,Sales,Life Sciences,Female,1,1,Laboratory Technician,4.0,3.0,3.0,3,3
371,28,No,Research & Development,Life Sciences,Female,1,5,Healthcare Representative,2.0,4.0,3.0,3,3
372,22,No,Research & Development,Life Sciences,Male,1,2,Sales Representative,4.0,4.0,1.0,2,3
373,44,No,Research & Development,Medical,Female,1,3,Laboratory Technician,1.0,4.0,2.0,3,3
374,42,No,Sales,Life Sciences,Female,1,2,Laboratory Technician,2.0,4.0,3.0,2,3
375,36,No,Research & Development,Other,Male,1,5,Research Scientist,1.0,1.0,3.0,2,4
376,25,No,Sales,Life Sciences,Female,1,5,Laboratory Technician,3.0,1.0,3.0,3,3
377,35,No,Research & Development,Life Sciences,Female,1,17,Healthcare Representative,4.0,3.0,3.0,2,3
378,35,Yes,Sales,Marketing,Female,1,10,Laboratory Technician,4.0,2.0,2.0,4,3
379,32,No,Research & Development,Life Sciences,Male,1,3,Sales Executive,4.0,4.0,3.0,3,3
380,25,No,Sales,Marketing,Female,1,5,Research Scientist,3.0,1.0,4.0,3,3
381,49,No,Sales,Technical Degree,Female,1,4,Sales Representative,3.0,1.0,3.0,3,3
382,24,No,Research & Development,Technical Degree,Male,1,5,Healthcare Representative,1.0,4.0,2.0,3,4
383,32,No,Research & Development,Medical,Male,1,10,Research Scientist,2.0,2.0,3.0,2,3
384,38,No,Sales,Medical,Male,1,2,Sales Executive,2.0,2.0,3.0,4,3
385,42,No,Research & Development,Technical Degree,Female,1,5,Research Scientist,3.0,4.0,2.0,3,4
386,31,No,Research & Development,Life Sciences,Female,1,6,Sales Executive,4.0,4.0,3.0,3,3
387,29,Yes,Sales,Marketing,Male,1,3,Laboratory Technician,2.0,3.0,3.0,3,3
388,53,No,Research & Development,Life Sciences,Male,1,2,Sales Representative,1.0,4.0,3.0,2,3
389,35,No,Research & Development,Life Sciences,Male,1,13,Healthcare Representative,4.0,2.0,3.0,4,3
390,37,No,Research & Development,Life Sciences,Female,1,5,Human Resources,3.0,4.0,3.0,1,3
391,53,No,Research & Development,Medical,Male,1,12,Sales Executive,4.0,4.0,3.0,4,4
392,43,No,Research & Development,Medical,Male,1,5,Laboratory Technician,4.0,4.0,2.0,3,3
393,47,No,Sales,Marketing,Female,1,7,Research Director,3.0,4.0,3.0,3,3
394,37,No,Research & Development,Medical,Female,1,10,Research Scientist,1.0,2.0,3.0,3,3
395,50,No,Research & Development,Medical,Female,1,31,Laboratory Technician,1.0,1.0,3.0,3,4
396,39,No,Research & Development,Other,Female,1,5,Human Resources,4.0,4.0,3.0,2,3
397,33,No,Sales,Life Sciences,Male,1,4,Manufacturing Director,4.0,2.0,4.0,3,3
398,32,Yes,Research & Development,Medical,Female,1,1,Laboratory Technician,1.0,4.0,1.0,2,3
399,29,No,Research & Development,Life Sciences,Female,1,4,Healthcare Representative,1.0,4.0,3.0,4,3
400,44,No,Research & Development,Life Sciences,Male,1,8,Manufacturing Director,2.0,1.0,3.0,3,3
401,28,No,Sales,Life Sciences,Female,1,4,Research Scientist,1.0,4.0,3.0,3,3
402,58,Yes,Sales,Technical Degree,Male,1,1,Sales Executive,4.0,4.0,2.0,3,3
403,43,No,Sales,Marketing,Male,1,1,Sales Executive,1.0,2.0,4.0,3,3
404,20,Yes,Research & Development,Medical,Male,1,2,Sales Executive,3.0,3.0,2.0,1,3
405,21,Yes,Research & Development,Medical,Male,1,1,Sales Executive,0.0,4.0,2.0,3,3
406,36,No,Research & Development,Medical,Male,1,16,Laboratory Technician,3.0,4.0,2.0,3,3
407,47,No,Research & Development,Life Sciences,Male,1,3,Manufacturing Director,4.0,4.0,2.0,3,4
408,22,Yes,Research & Development,Life Sciences,Female,1,3,Laboratory Technician,2.0,3.0,4.0,3,3
409,41,Yes,Research & Development,Life Sciences,Female,1,7,Sales Executive,2.0,4.0,2.0,4,3
410,28,No,Research & Development,Life Sciences,Female,1,2,Manager,3.0,3.0,3.0,3,4
411,39,Yes,Research & Development,Life Sciences,Female,1,2,Human Resources,4.0,1.0,1.0,3,3
412,27,No,Research & Development,Medical,Male,1,1,Research Scientist,2.0,3.0,3.0,3,3
413,34,No,Research & Development,Technical Degree,Male,1,1,Human Resources,2.0,2.0,3.0,3,3
414,42,No,Sales,Technical Degree,Male,1,5,Human Resources,3.0,3.0,3.0,2,3
415,33,No,Sales,Marketing,Female,1,3,Sales Executive,3.0,1.0,3.0,3,3
416,58,No,Research & Development,Life Sciences,Male,1,6,Research Scientist,3.0,2.0,3.0,3,4
417,31,No,Sales,Life Sciences,Female,1,7,Sales Representative,2.0,3.0,4.0,3,3
418,35,No,Research & Development,Life Sciences,Male,1,10,Healthcare Representative,4.0,4.0,1.0,3,4
419,49,No,Research & Development,Life Sciences,Female,1,26,Sales Executive,1.0,2.0,2.0,2,3
420,48,No,Research & Development,Medical,Male,1,0,Research Scientist,4.0,3.0,2.0,3,3
421,31,No,Research & Development,Technical Degree,Female,1,9,Sales Executive,4.0,3.0,2.0,3,3
422,36,No,Human Resources,Technical Degree,Male,1,6,Sales Executive,2.0,4.0,3.0,2,3
423,38,No,Sales,Other,Male,1,15,Sales Executive,4.0,1.0,3.0,3,3
424,32,No,Sales,Marketing,Male,1,3,Laboratory Technician,3.0,2.0,3.0,2,3
425,25,Yes,Research & Development,Life Sciences,Male,1,1,Sales Executive,3.0,2.0,3.0,2,3
426,40,No,Research & Development,Medical,Male,1,1,Research Scientist,1.0,2.0,2.0,3,3
427,26,No,Sales,Marketing,Male,1,7,Healthcare Representative,3.0,1.0,3.0,2,3
428,41,No,Research & Development,Medical,Male,1,18,Research Scientist,4.0,1.0,3.0,3,3
429,36,No,Research & Development,Life Sciences,Female,1,11,Healthcare Representative,3.0,3.0,3.0,1,3
430,19,Yes,Research & Development,Life Sciences,Male,1,1,Research Scientist,4.0,2.0,4.0,3,3
431,20,Yes,Research & Development,Life Sciences,Female,1,1,Laboratory Technician,1.0,1.0,3.0,3,3
432,31,No,Research & Development,Life Sciences,Male,1,9,Research Director,4.0,4.0,1.0,3,3
433,40,No,Sales,Marketing,Male,1,1,Research Scientist,4.0,2.0,3.0,2,3
434,32,No,Research & Development,Life Sciences,Male,1,8,Laboratory Technician,3.0,1.0,4.0,3,4
435,36,Yes,Research & Development,Medical,Male,1,16,Sales Executive,3.0,4.0,3.0,3,3
436,33,No,Research & Development,Medical,Female,1,5,Manufacturing Director,2.0,4.0,3.0,3,3
437,37,Yes,Sales,Marketing,Female,1,14,Human Resources,1.0,3.0,1.0,2,3
438,45,No,Research & Development,Life Sciences,Male,1,9,Sales Executive,3.0,2.0,2.0,3,3
439,29,No,Research & Development,Life Sciences,Male,1,3,Sales Representative,3.0,4.0,3.0,3,3
440,35,No,Human Resources,Human Resources,Male,1,5,Laboratory Technician,3.0,3.0,3.0,2,3
441,52,No,Research & Development,Other,Male,1,9,Laboratory Technician,4.0,4.0,2.0,3,3
442,58,Yes,Sales,Medical,Female,1,1,Sales Executive,4.0,3.0,3.0,1,3
443,53,No,Research & Development,Technical Degree,Male,1,17,Manager,3.0,3.0,4.0,3,3
444,30,No,Sales,Marketing,Male,1,8,Sales Executive,3.0,3.0,4.0,2,3
445,38,No,Sales,Life Sciences,Male,1,5,Research Director,3.0,4.0,3.0,3,4
446,35,No,Sales,Life Sciences,Female,1,10,Healthcare Representative,4.0,4.0,3.0,1,3
447,39,No,Sales,Marketing,Male,1,8,Research Scientist,1.0,3.0,3.0,2,3
448,40,Yes,Research & Development,Life Sciences,Male,1,1,Human Resources,2.0,2.0,2.0,3,3
449,47,No,Research & Development,Life Sciences,Male,1,19,Sales Executive,3.0,3.0,4.0,3,3
450,36,No,Sales,Life Sciences,Male,1,7,Research Scientist,1.0,4.0,3.0,3,3
451,31,Yes,Research & Development,Medical,Male,1,3,Research Scientist,3.0,1.0,3.0,3,4
452,33,No,Sales,Other,Male,1,10,Research Director,4.0,3.0,3.0,3,3
453,29,Yes,Human Resources,Life Sciences,Male,1,0,Sales Executive,4.0,1.0,3.0,2,3
454,33,No,Research & Development,Technical Degree,Male,1,3,Laboratory Technician,2.0,4.0,3.0,3,3
455,45,No,Research & Development,Medical,Female,1,5,Healthcare Representative,4.0,4.0,3.0,3,3
456,50,No,Sales,Life Sciences,Female,1,5,Manufacturing Director,4.0,4.0,2.0,2,4
457,33,No,Sales,Marketing,Male,1,6,Human Resources,3.0,2.0,3.0,2,3
458,41,No,Sales,Other,Male,1,18,Laboratory Technician,1.0,3.0,4.0,3,3
459,27,No,Research & Development,Other,Male,1,2,Manufacturing Director,3.0,2.0,3.0,3,3
460,45,No,Sales,Medical,Female,1,9,Sales Executive,4.0,1.0,3.0,4,3
461,47,No,Sales,Medical,Female,1,9,Research Scientist,4.0,4.0,3.0,3,3
462,30,Yes,Sales,Life Sciences,Male,1,5,Healthcare Representative,1.0,3.0,3.0,2,3
463,50,No,Research & Development,Technical Degree,Female,1,12,Sales Executive,4.0,3.0,3.0,3,3
464,38,No,Research & Development,Technical Degree,Male,1,2,Manufacturing Director,3.0,3.0,2.0,2,3
465,46,No,Research & Development,Medical,Female,1,8,Human Resources,4.0,3.0,3.0,3,3
466,24,No,Sales,Life Sciences,Female,1,4,Healthcare Representative,4.0,3.0,3.0,3,3
467,35,Yes,Sales,Medical,Male,1,4,Healthcare Representative,3.0,2.0,1.0,2,3
468,31,No,Research & Development,Technical Degree,Male,1,4,Sales Executive,3.0,1.0,3.0,3,3
469,18,No,Sales,Other,Male,1,0,Manager,2.0,4.0,3.0,3,3
470,54,No,Sales,Medical,Female,1,10,Laboratory Technician,3.0,3.0,3.0,3,3
471,35,No,Research & Development,Medical,Female,1,16,Manufacturing Director,3.0,3.0,2.0,3,3
472,30,No,Research & Development,Life Sciences,Female,1,8,Healthcare Representative,2.0,1.0,2.0,2,3
473,20,Yes,Research & Development,Life Sciences,Female,1,1,Research Scientist,4.0,1.0,3.0,3,3
474,30,Yes,Research & Development,Medical,Male,1,3,Sales Executive,2.0,2.0,3.0,3,3
475,26,No,Sales,Marketing,Female,1,8,Research Scientist,4.0,4.0,3.0,3,4
476,22,No,Research & Development,Other,Male,1,4,Sales Representative,2.0,1.0,2.0,3,4
477,48,No,Human Resources,Medical,Male,1,2,Sales Executive,1.0,3.0,3.0,3,3
478,48,No,Sales,Medical,Male,1,15,Research Director,3.0,3.0,3.0,3,3
479,41,No,Research & Development,Life Sciences,Male,1,2,Research Scientist,4.0,3.0,3.0,3,3
480,39,No,Sales,Life Sciences,Male,1,21,Human Resources,4.0,4.0,3.0,4,3
481,27,No,Research & Development,Life Sciences,Male,1,3,Human Resources,1.0,4.0,3.0,3,3
482,35,No,Sales,Medical,Male,1,3,Sales Executive,2.0,4.0,2.0,3,3
483,42,No,Research & Development,Other,Male,1,1,Research Scientist,4.0,3.0,0.0,4,3
484,50,No,Sales,Medical,Male,1,1,Sales Executive,1.0,4.0,3.0,4,4
485,59,No,Research & Development,Medical,Female,1,5,Laboratory Technician,3.0,4.0,3.0,2,3
486,37,Yes,Sales,Marketing,Male,1,1,Laboratory Technician,1.0,2.0,1.0,4,3
487,55,No,Research & Development,Life Sciences,Female,1,8,Sales Executive,3.0,2.0,3.0,2,3
488,41,No,Research & Development,Life Sciences,Male,1,21,Research Scientist,2.0,3.0,3.0,3,3
489,38,No,Research & Development,Other,Female,1,1,Laboratory Technician,0.0,4.0,3.0,4,3
490,26,Yes,Research & Development,Life Sciences,Female,1,2,Manufacturing Director,2.0,1.0,3.0,2,3
491,52,Yes,Research & Development,Medical,Female,1,32,Human Resources,1.0,4.0,3.0,4,3
492,44,No,Research & Development,Life Sciences,Female,1,12,Healthcare Representative,4.0,4.0,3.0,3,3
493,50,No,Human Resources,Life Sciences,Male,1,18,Laboratory Technician,4.0,3.0,3.0,2,3
494,36,Yes,Sales,Technical Degree,Male,1,17,Sales Executive,3.0,1.0,3.0,3,3
495,39,No,Sales,Marketing,Male,1,21,Sales Executive,4.0,1.0,3.0,4,3
496,33,No,Sales,Technical Degree,Male,1,2,Sales Representative,2.0,4.0,2.0,3,3
497,45,No,Research & Development,Other,Male,1,9,Human Resources,4.0,4.0,4.0,2,3
498,32,No,Research & Development,Medical,Male,1,8,Manager,4.0,3.0,3.0,1,4
499,34,No,Sales,Marketing,Male,1,15,Research Director,2.0,4.0,2.0,2,3
500,59,No,Research & Development,Life Sciences,Male,1,6,Research Scientist,2.0,4.0,1.0,3,3
501,45,No,Research & Development,Medical,Male,1,6,Sales Executive,2.0,2.0,3.0,3,4
502,53,No,Sales,Medical,Male,1,15,Research Scientist,3.0,2.0,3.0,4,4
503,36,Yes,Research & Development,Life Sciences,Female,1,1,Research Scientist,1.0,3.0,2.0,3,3
504,26,Yes,Sales,Life Sciences,Male,1,3,Research Scientist,1.0,1.0,3.0,3,3
505,34,No,Research & Development,Life Sciences,Male,1,1,Sales Representative,3.0,3.0,3.0,2,3
506,28,No,Research & Development,Other,Male,1,1,Sales Representative,4.0,2.0,3.0,4,3
507,38,No,Sales,Medical,Male,1,2,Research Scientist,3.0,3.0,3.0,1,3
508,50,No,Research & Development,Life Sciences,Male,1,8,Sales Executive,2.0,3.0,2.0,3,3
509,37,No,Research & Development,Life Sciences,Male,1,4,Laboratory Technician,4.0,2.0,2.0,3,4
510,40,No,Human Resources,Medical,Male,1,7,Sales Executive,3.0,1.0,2.0,3,3
511,26,No,Research & Development,Medical,Male,1,5,Laboratory Technician,1.0,3.0,3.0,2,3
512,46,No,Research & Development,Medical,Female,1,2,Research Scientist,4.0,4.0,3.0,2,3
513,54,No,Research & Development,Medical,Female,1,9,Manufacturing Director,3.0,3.0,3.0,3,3
514,56,No,Research & Development,Life Sciences,Female,1,5,Manufacturing Director,1.0,3.0,3.0,3,3
515,36,No,Research & Development,Life Sciences,Female,1,14,Human Resources,4.0,4.0,2.0,3,3
516,55,No,Research & Development,Medical,Female,1,9,Manager,3.0,1.0,4.0,2,3
517,43,No,Sales,Life Sciences,Male,1,1,Research Scientist,3.0,4.0,3.0,2,4
518,20,Yes,Sales,Marketing,Male,1,2,Sales Executive,4.0,4.0,3.0,2,4
519,21,Yes,Research & Development,Life Sciences,Male,1,1,Manager,3.0,1.0,2.0,3,3
520,46,No,Sales,Marketing,Female,1,16,Healthcare Representative,4.0,1.0,3.0,3,3
521,51,Yes,Sales,Medical,Female,1,10,Research Scientist,1.0,3.0,4.0,3,4
522,28,Yes,Research & Development,Life Sciences,Female,1,10,Laboratory Technician,2.0,1.0,2.0,2,3
523,26,No,Research & Development,Medical,Female,1,5,Sales Executive,1.0,1.0,3.0,1,3
524,30,No,Research & Development,Medical,Female,1,6,Sales Executive,3.0,1.0,2.0,3,3
525,41,No,Sales,Life Sciences,Female,1,10,Research Director,2.0,3.0,3.0,4,3
526,38,No,Research & Development,Technical Degree,Male,1,19,Sales Executive,3.0,3.0,2.0,3,3
527,40,No,Sales,Marketing,Male,1,11,Sales Executive,1.0,4.0,3.0,3,3
